model,image_name,mosz1,mosz2,mosz3,prompt
Controlnet,033-2.png,2.7999303976389927,2.9876695360977585,2.9305001982859995,"""purple lego dollhouse with a pool and a swing"""
Glide,089-4.png,1.914594368668873,2.7724863567104885,3.007969979846498,"""an aerial view of the Great Wall"""
Controlnet,007-4.png,3.1386073955228864,2.841131521364324,3.1840434199092216,"""a kitchen"""
Controlnet,025-3.png,2.752033146046382,2.6581637664272337,2.440884416072753,"""a pineapple with one beer to its left and two beers on its right"""
Unidiffuser,044-1.png,2.267046388222541,2.108546051537437,2.2655398887488056,"""an orange wearing a cowboy hat"""
Glide,099-2.png,2.155622611905349,2.307492850229353,2.263978344956288,"""An aerial view of Ha Long Bay without any boats"""
Unidiffuser,085-2.png,2.8906915033483007,2.7613427074992805,2.827515366694528,"""a close-up of an old-fashioned cocktail"""
Unidiffuser,063-4.png,1.671284392367592,2.185906866665744,2.1322693987729204,"""A sign that says Deep Learning"""
DALLE,048-4.png,2.8943719603514646,2.7139884497087303,2.323171128076273,"""A large city fountain that has milk instead of water. Several cats are leaning into the fountain."""
Controlnet,027-4.png,2.555104565004751,2.6109715045768325,2.6759289580521672,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
DALLE,087-2.png,3.220626453909527,3.3134627006069115,3.3059596727666167,"""an aerial view of a dining room"""
Glide,074-2.png,2.514969017974946,2.587646864661157,1.715263059048075,"""ten red apples"""
Controlnet,027-2.png,2.738676232462219,2.580616089640981,2.9107367317001382,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
Glide,064-3.png,2.262269692029128,2.674861494520969,2.2017031491292767,"""the word 'APPLE' on an apple"""
Glide,006-4.png,2.154988516226493,2.2851099331385045,2.629528071416723,"""a book cover"""
Controlnet,017-4.png,3.1740896387365742,3.041135412697697,2.924763461314983,"""a coffee table with a magazine on it"""
Lafite,006-2.png,2.1430782090981912,2.2197775357205325,2.3079904003627663,"""a book cover"""
Unidiffuser,054-4.png,2.503023857901616,2.62902387715774,2.460803172964759,"""A photo of a lotus flower made of water. """
Unidiffuser,030-1.png,2.5098412951485747,2.4078939584479064,2.163431620847394,"""a dolphin in an astronaut suit on saturn"""
Controlnet,053-2.png,3.0822933465577838,2.79372162435732,3.0629748286276217,"""A spaceship made of cardboard."""
DALLE,065-2.png,2.801214422202535,2.6294641558176304,2.2852162680396377,"""Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."""
Unidiffuser,019-3.png,3.083303284229191,2.800530996400521,2.7679932412072,"""a boat in the canals of venice"""
Glide,099-3.png,1.825773235108874,2.0978031295292463,2.0958958892925184,"""An aerial view of Ha Long Bay without any boats"""
Lafite,007-2.png,2.2709095982568512,2.600719312306329,2.6585297981779226,"""a kitchen"""
Unidiffuser,052-2.png,2.805203307532832,2.747232931072982,2.9764353620842194,"""a cartoon of a train going to the moon"""
DALLE,006-2.png,2.884413763412692,2.8333641497715782,2.8126394026465498,"""a book cover"""
Unidiffuser,008-1.png,2.902387213801,2.9212866400782747,2.983269194700636,"""a fall landscape"""
Unidiffuser,096-1.png,3.040852742047549,3.037009723787916,2.6319814780503825,"""We painted the wall with cracks."""
Glide,024-2.png,1.7698913976107309,2.116907509147963,1.957627465298712,"""a tree reflected in the sunroof of a blue car"""
Lafite,061-1.png,1.6368437576477888,1.514749070672536,1.3846290350791584,"""the word 'HELLO' on a girl's face"""
stable-diffusion,067-2.png,2.427590628428132,2.5780945173706904,2.2043789907964437,"""a yellow wall with 'Hello, world.' written on it"""
DALLE,058-4.png,2.9557803655835206,2.816762112633393,3.091780376357006,"""a painting of a white country home with a wrap-around porch"""
Controlnet,080-4.png,2.837680181729524,2.808373431088937,2.4757234416255818,"""view of a giraffe and a zebra in the middle of a field"""
Glide,021-2.png,1.6728509704358898,2.171421936937265,1.741098817257866,"""a grandmother reading a book to her grandson and granddaughter"""
Unidiffuser,061-2.png,1.7757863172044828,1.9193252115690835,2.040283180434799,"""the word 'HELLO' on a girl's face"""
stable-diffusion,054-2.png,3.1578969245374413,3.1244069054036148,2.5875719275612803,"""A photo of a lotus flower made of water. """
DALLE,078-3.png,2.7825337619033697,2.5153897053333374,2.794767613238736,"""a tennis court with three yellow cones on it"""
Lafite,018-4.png,2.5022667976635686,3.2244972964632237,3.30187878003744,"""Sunset over the sea"""
stable-diffusion,097-4.png,2.795838508964014,2.6467255945974477,2.165579953242353,"""a kitchen without a refrigerator"""
Lafite,078-2.png,2.1200556192195235,2.2775429772721325,2.1998479843517003,"""a tennis court with three yellow cones on it"""
Controlnet,082-2.png,2.7167386124360213,2.48824269864894,2.7212553931482253,"""an overhead view of a pickup truck with boxes in its flatbed"""
Glide,095-1.png,2.2080085897011026,2.1765708698497277,2.086919574797725,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
Unidiffuser,017-3.png,2.168753383409965,2.2619627442804138,2.2929731426179747,"""a coffee table with a magazine on it"""
Unidiffuser,044-4.png,1.997434332142956,2.1508630213235773,2.092252579964338,"""an orange wearing a cowboy hat"""
DALLE,032-1.png,3.2214613504131613,3.1656557085625603,3.304893150474542,"""a large white yacht in a calm bay on a sunny day"""
Glide,052-4.png,2.127573660956448,2.073720770984443,2.375332537747931,"""a cartoon of a train going to the moon"""
Lafite,091-3.png,2.070449690010898,1.995947104257376,2.046407497967335,"""a classroom without any students"""
Unidiffuser,073-2.png,2.697170060550611,2.8233762258408968,3.1061407363932494,"""two red balls on a table"""
stable-diffusion,037-1.png,3.2346328561636155,2.9857808348716777,3.00530198252553,"""A bare kitchen has wood cabinets and white appliances"""
Controlnet,072-3.png,3.3072582793316543,3.403197424509429,3.350210937368028,"""two motorcycles facing each other"""
Controlnet,078-3.png,2.8568045261955346,2.5625922669943444,1.842903145333811,"""a tennis court with three yellow cones on it"""
Controlnet,058-3.png,3.065894142740756,2.815748562418248,3.111236118726336,"""a painting of a white country home with a wrap-around porch"""
Lafite,057-2.png,1.8696498937205672,1.9084808550964816,2.246280266432102,"""an oil painting of a tree and a building"""
stable-diffusion,024-1.png,2.8754813118388283,2.318505560024574,2.4215282930069595,"""a tree reflected in the sunroof of a blue car"""
Unidiffuser,080-1.png,2.79855323855226,2.303177887231457,2.343910838729527,"""view of a giraffe and a zebra in the middle of a field"""
Lafite,087-3.png,2.1240162245835967,2.1334626569554103,2.4888131152003714,"""an aerial view of a dining room"""
Lafite,049-2.png,1.824536816424733,1.7331300435166572,1.6591148493723982,"""an elephant walking on the Great Wall"""
Lafite,035-2.png,1.8786208235640744,1.8489316694674176,1.88113966520162,"""a bloody mary cocktail next to a napkin"""
Glide,011-4.png,1.9156369172457943,1.8402365946258743,1.754730234940043,"""a woman with long hair"""
stable-diffusion,021-4.png,2.5891417055506603,2.5745308878388085,2.3275640727127547,"""a grandmother reading a book to her grandson and granddaughter"""
stable-diffusion,089-1.png,3.1045609081881604,3.188871995046677,3.05290574080159,"""an aerial view of the Great Wall"""
Unidiffuser,032-4.png,3.008121493445655,3.1640423284554764,3.264125742235142,"""a large white yacht in a calm bay on a sunny day"""
Lafite,090-2.png,1.8994055853601772,1.8910879380679757,1.9987521298880035,"""A bird gives an apple to a squirrel"""
Lafite,021-3.png,1.6618003435979507,1.4208969609304778,1.849288202081727,"""a grandmother reading a book to her grandson and granddaughter"""
Unidiffuser,096-3.png,3.134693474227725,3.251858231505042,2.996125160900665,"""We painted the wall with cracks."""
Glide,087-2.png,1.934703137470435,2.6200683686459216,2.54409270639294,"""an aerial view of a dining room"""
DALLE,031-2.png,2.67267375871122,2.4400334973339306,2.6467913261155798,"""a library filled with kids reading books"""
Controlnet,046-1.png,2.232332107015817,2.414709107070652,2.604476886104087,"""a drawing of a series of musical notes wrapped around the Earth"""
Controlnet,047-4.png,2.596571252939335,2.6749557064067084,2.5036304203025472,"""a small kitchen with a white goat in it"""
Lafite,022-3.png,1.896051132139112,2.100096125783109,2.1395333398512912,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
Lafite,022-2.png,1.6809855865444878,1.9458400780392129,2.080273391494494,"""a blue semi-truck and its trailer jumping over a row of motorcycles. there are metal ramps on either side of the motorcycles. """
Lafite,003-1.png,2.0245331292766884,2.1730656500188035,2.458588918247314,"""a bench"""
stable-diffusion,073-3.png,2.994373744625703,2.914562093972778,2.1264057434677985,"""two red balls on a table"""
Lafite,071-2.png,1.6925742003663302,2.0213046914291417,2.1086486202096664,"""three children on a couch"""
stable-diffusion,005-2.png,3.234489071880712,3.091508645035014,3.347595891142462,"""a green pepper"""
DALLE,091-1.png,3.033059318795502,3.128873752069048,3.0074271356613016,"""a classroom without any students"""
Glide,056-1.png,1.7974217184197117,1.8982145383118572,1.943969387168623,"""an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"""
Unidiffuser,092-3.png,2.423764607450546,2.3506454858150283,2.3727165532663625,"""a car with no windows"""
Controlnet,058-2.png,2.6846476623213893,2.5738530574824825,2.548961946437308,"""a painting of a white country home with a wrap-around porch"""
Unidiffuser,045-3.png,2.308534127526781,2.361830163809491,2.403978213056489,"""A bowl of soup that looks like a monster with tofu says deep learning"""
stable-diffusion,021-1.png,2.7188825888167747,2.691789313997389,2.1525061717563467,"""a grandmother reading a book to her grandson and granddaughter"""
DALLE,030-2.png,2.6220099970173614,2.229259278882338,2.578763319352335,"""a dolphin in an astronaut suit on saturn"""
Controlnet,032-3.png,2.931800031109103,2.855470033204454,2.8843082609770354,"""a large white yacht in a calm bay on a sunny day"""
DALLE,072-3.png,2.92637337590995,3.1428728248668283,2.809623811815287,"""two motorcycles facing each other"""
stable-diffusion,046-2.png,2.5264099894037355,2.397310036730949,2.3649729616724247,"""a drawing of a series of musical notes wrapped around the Earth"""
DALLE,017-1.png,2.9277827130139054,2.946623808661914,2.699351319841621,"""a coffee table with a magazine on it"""
DALLE,080-3.png,2.93527114896308,2.773267014139492,3.047204383760177,"""view of a giraffe and a zebra in the middle of a field"""
Lafite,060-4.png,2.012409201770761,2.067392351222276,1.9947687398939,"""a cartoon of a dog saying ""I see what you did there"""""
DALLE,027-4.png,3.223716565002065,2.9039374858814324,3.090482881377881,"""A cozy living room with a painting of a corgi on the wall above a couch and a round coffee table in front of a couch and a vase of flowers on a coffee table"""
Unidiffuser,064-2.png,2.395486173376117,2.227568400033133,2.0778324209908656,"""the word 'APPLE' on an apple"""
DALLE,092-3.png,2.643954921869578,2.7313958852185607,2.8690467511970814,"""a car with no windows"""
Controlnet,093-2.png,2.7738730904882667,2.7825982715733213,2.020726924874034,"""a closet without clothes"""
Unidiffuser,024-3.png,2.570928410748622,2.5234552675052697,2.516229500162336,"""a tree reflected in the sunroof of a blue car"""
stable-diffusion,007-1.png,3.005846928069863,2.7226671225003267,2.880960815135881,"""a kitchen"""
stable-diffusion,061-2.png,2.733545256554529,2.2988410103527137,2.218981633691038,"""the word 'HELLO' on a girl's face"""
Controlnet,057-2.png,2.5256560510691712,2.7378329178512093,2.785154795264733,"""an oil painting of a tree and a building"""
Lafite,030-1.png,2.1661923649732158,1.9550299468139396,2.1280417027235887,"""a dolphin in an astronaut suit on saturn"""
Lafite,035-4.png,1.90946526900181,1.7059283708614952,1.9852770937817472,"""a bloody mary cocktail next to a napkin"""
Lafite,032-2.png,2.217167676295508,2.5647163327962392,2.694148096174187,"""a large white yacht in a calm bay on a sunny day"""
Controlnet,095-2.png,2.991652293892699,2.3912251047493376,2.287906148863473,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
DALLE,076-1.png,2.977979674394943,3.0212745077973984,3.466484581744859,"""three small yellow boxes"""
Controlnet,071-1.png,2.030734591501617,1.9361017056387395,2.658518915945767,"""three children on a couch"""
DALLE,045-4.png,2.590400576888856,2.0977943826240404,2.2785841294886584,"""A bowl of soup that looks like a monster with tofu says deep learning"""
DALLE,095-3.png,3.299647405813229,3.02717879772569,2.3085163808751448,"""a plate that has no bananas on it. there is a glass without orange juice next to it."""
stable-diffusion,094-4.png,2.069953589847335,2.01512975723138,2.13134100237255,"""a banana without its peel"""
DALLE,000-3.png,3.1651489688246697,3.106668492583068,3.1969134389194247,"""a corgi"""
Unidiffuser,087-1.png,2.739448600061511,2.8288946020901657,2.7981934843939817,"""an aerial view of a dining room"""
Controlnet,019-4.png,3.024559236245376,2.797658507477076,2.8025244695419387,"""a boat in the canals of venice"""
stable-diffusion,050-4.png,2.056713390323192,2.155759962756924,2.03830228092765,"""A photo of a panda made of water."""
DALLE,066-3.png,3.075917463778696,2.9756022806750737,2.82534832108,"""the word 'START'"""
Glide,004-4.png,2.0533560619077385,2.7473088596582427,2.819346630786854,"""a flower"""
Unidiffuser,093-3.png,1.864897093291307,2.1229123282895777,2.382209337503847,"""a closet without clothes"""
Glide,079-2.png,1.9967422150596608,2.139019149449798,1.925166443875857,"""Times Square with thousands of dogs running around"""
Lafite,004-1.png,2.449760387352101,2.3830972210500407,2.9285590003357567,"""a flower"""
Glide,023-4.png,1.91999823414738,1.9614278353731676,1.9605535828035392,"""a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese"""
